time,open,high,low,close,GGI Mean,GGI Upper Outer,GGI Upper Inner,GGI Lower Inner,GGI Lower Outer,Shapes,Shapes
1750442400,103221.7,103394,102975.6,103131.2,104947.14996217572,110321.87786318353,108049.74104450144,101933.64813939911,99834.2713024009,0,0
1750446000,103131.2,103450,102937.3,103264.6,104933.97107884278,110314.0666305283,108039.624757514,101917.59098653852,99816.26661679239,0,0
1750449600,103264.6,103797,103247.1,103666.6,104920.04160344158,110305.30838827215,108028.6453584271,101900.89020873928,99797.69143402643,0,0
1750453200,103666.6,103685.5,103300.8,103499.9,104905.33477101778,110293.94608222655,108015.84472367853,101884.3975304934,99779.99386489215,0,0
1750456800,103499.9,103500,102913.2,103054.2,104889.56618755742,110281.7665080633,108002.12164354963,101866.71268666752,99761.01619853526,0,0
1750460400,103054.2,103288.2,102923.2,103243.9,104872.79381353874,110266.62064906019,107986.27331355015,101849.0827100053,99742.81262559711,0,0
1750464000,103243.9,103281.3,103066,103200,104855.1081198553,110247.2001958704,107967.59118178564,101832.35152773657,99726.73845043711,0,0
1750467600,103200,103475.8,103091.3,103467.9,104836.72574770579,110225.55047912928,107947.33662915445,101815.75024178313,99711.35564962069,0,0
1750471200,103467.9,103490,103330,103449.2,104817.77160394889,110199.64939993802,107924.40802127676,101800.56064659264,99698.731382931,0,0
1750474800,103449.2,103644.1,103431.1,103436,104798.36814363186,110170.31338971597,107899.32418450015,101786.53155221402,99688.36093547312,0,0
1750478400,103436,103476.5,103266.3,103333.5,104778.41225705089,110137.54971212035,107872.04486622954,101773.50108383318,99680.0428537258,0,0
